"run","num_revs","length","diversity_mean","diversity_sd","mean_unique_length","mean_within_rev_uni_ent","sd_within_rev_uni_ent","mean_within_rev_info","sd_within_rev_info","mean_across_rev_uni_ent","sd_across_rev_uni_ent","mean_across_rev_info","sd_across_rev_info","within_reviewer_sd_ent_chancap","within_reviewer_sd_info_chancap","across_reviewer_sd_ent_chancap","across_reviewer_sd_info_chancap","interconnectivity","transitivities","degrees","scale_test","betweens","centralization","nodes","edges","path_length","run","gini","alpha","xmin","loglik","KS.stat","KS.p"
872,3499,3496.313253,0.627770723,0.168156203,960.5060241,5.783605392,1.073760026,6.466880812,1.578125472,13.6024577,1.078046356,22.32994187,0.551182093,0.684083962,0.161819326,3.118140203,3.756118935,1.81372549,0.157223796,3.62745098,0.043478261,137.3235294,0.181906426,102,185,3.682814302,872,0.832918649025772,1.78959162614724,0.00980392156862745,31.8269623155562,0.214285714285714,0.496308527686
873,2703,2292.181818,0.598948742,0.15069404,892.7171717,6.007278606,0.908303199,6.73876474,1.32330965,13.6791278,0.858619487,22.40581632,0.301471823,0.71974214,0.157016382,3.095690498,3.728985787,2.991150442,0.207201087,5.982300885,0.017241379,96.21238938,0.455515171,113,338,2.694024591,873,0.691293515235449,3.15418870900271,0.0619469026548673,14.5927597813991,0.154974792076378,0.990695109578237
874,1526,1341.934066,0.639751016,0.131545038,641.956044,5.804170094,0.893913346,6.413009862,1.211809332,13.49893686,0.697142588,22.29021338,0.388376177,0.65762224,0.153863172,3.086510791,3.789612245,3.513274336,0.237117635,7.026548673,0.029411765,101.0619469,0.231905815,113,397,2.779857467,874,0.621927881325462,2.23384723714826,0.0265486725663717,26.0124805316348,0.166666666666667,0.863055316066449
875,2608,2688.6875,0.6219583,0.157570451,897.3875,5.864887025,0.954778628,6.54979113,1.423398038,13.60883972,0.977070532,22.37013088,0.442098962,0.68661481,0.157166386,3.119518329,3.752043894,4.43,0.381009979,8.86,0.03030303,79.31,0.233737374,100,443,2.5762,875,0.793980061349695,2.96802586152331,0.05,16.4720866420521,0.142857142857143,0.996757102179984
876,2840,3353.628571,0.625300114,0.163990825,961.6,5.796221617,1.121236219,6.478538744,1.60525139,13.71241737,1.004118336,22.43759234,0.451854467,0.683434482,0.162969257,3.153523115,3.738628167,3.310344828,0.323921812,6.620689655,0.034482759,84.47126437,0.248596632,87,288,2.930373894,876,0.827578112352274,2.64834762419945,0.0459770114942529,19.2004719374582,0.224366577497308,0.695352061595549
877,5578,5100.722222,0.527660673,0.190264852,1562.711111,6.294223139,1.070054223,7.291000058,1.678315716,14.0984193,1.148238547,22.41102392,0.393391036,0.842586759,0.184539721,3.152757317,3.699734702,4.299065421,0.433846154,8.598130841,0.032258065,105.6728972,0.201904426,107,460,2.965848546,877,0.692795126381009,3.15282297870686,0.0654205607476635,11.3663834982666,0.141465639352704,0.999750398588366
878,3727,4420.619718,0.5605587,0.189116391,1343.985915,6.158285501,0.997645732,7.055173133,1.600371417,13.92936465,1.120001741,22.41393629,0.350410141,0.793424096,0.179866263,3.128134028,3.695750989,2.261363636,0.263099835,4.522727273,0.037037037,93.15909091,0.246865204,88,199,3.10588843,878,0.754198477937411,1.93474437546978,0.0227272727272727,18.3506090813079,0.140917690833897,0.98109478165037
879,3196,3512.746667,0.626342714,0.159048167,913.4933333,5.788082545,0.953310035,6.470499249,1.446028763,13.59468279,0.982219536,22.41040376,0.38694788,0.688616446,0.16296529,3.107198979,3.752033145,2.858695652,0.401360544,5.717391304,0.029411765,116.8913043,0.299808887,92,263,3.530245747,879,0.848839582086304,1.86711464603279,0.0108695652173913,44.3387222660998,0.210526315789474,0.33803117332491
880,1080,1070.341463,0.647966857,0.108496249,565.8292683,5.795394282,0.824597662,6.368461898,1.070708375,13.45709959,0.686085034,22.33134894,0.403479552,0.644254127,0.148375522,3.129076524,3.769435358,3.607843137,0.285835815,7.215686275,0.03125,91.82352941,0.235488255,102,368,2.790657439,880,0.577759622367466,1.92946671727769,0.00980392156862745,58.9360744457901,0.260869565217391,0.076272033883901
881,1063,2274,0.644888716,0.153263387,750.3333333,5.703810814,1.019468528,6.32223576,1.425992307,13.45949817,0.931517857,22.35589973,0.359504703,0.65877626,0.163700145,3.09919093,3.770542076,2.551020408,0.398463227,5.102040816,0.055555556,41.65306122,0.24787415,49,125,2.679716785,881,0.79159867145353,2.72150121187968,0.0816326530612245,8.65657842845397,0.169328574792998,0.995356694691232
882,2628,2679.506173,0.5911436,0.141226505,944.7901235,6.085317004,0.84112084,6.831899479,1.261495436,13.74071574,0.880628413,22.34421561,0.363367447,0.730779262,0.160484434,3.172609831,3.754335908,5.284210526,0.360557769,10.56842105,0.017857143,60.84210526,0.472676372,95,502,2.270360111,882,0.709605062885524,2.36017442325535,0.0210526315789474,41.363428083634,0.235294117647059,0.271860491048493
883,980,1164.140845,0.653400642,0.128018583,559.971831,5.58175238,1.020279958,6.150657146,1.311184463,13.40990555,0.729285589,22.36201071,0.461808059,0.635988735,0.153788737,3.113245932,3.760917817,2.277777778,0.297101449,4.555555556,0.035714286,109.2333333,0.252184769,90,205,3.416296296,883,0.672335600907029,2.09805341282414,0.0222222222222222,23.6359659328112,0.202913677103159,0.706379542827538
884,1048,1031.22619,0.687436748,0.124973021,466.3095238,5.399561753,0.934224972,5.891440524,1.231661833,13.21718751,0.818246273,22.28261662,0.589551913,0.589226061,0.151823695,3.060748109,3.780211449,1.758928571,0.176326531,3.517857143,0.05,191.8214286,0.139478764,112,197,4.416454082,884,0.717693565976008,1.79313094994033,0.0178571428571429,17.382885295378,0.201642921523823,0.762387311341575
885,1109,2237.707317,0.66708488,0.18071293,752.804878,5.426022449,1.121422897,6.015136239,1.634124181,13.50662046,1.008454375,22.40328771,0.414082511,0.626444275,0.162436569,3.19373758,3.777121167,1.520833333,0.176470588,3.041666667,0.0625,61.08333333,0.254432624,48,73,3.524305556,885,0.80442215208897,2.44765605668285,0.104166666666667,5.11636553314359,0.214724070280532,0.975249584290496
886,1676,1898.675676,0.641301203,0.152423313,732.2432432,5.63623663,1.082695691,6.260564538,1.493742704,13.53126467,0.902237156,22.37179337,0.492732457,0.659848588,0.160433302,3.169716319,3.751284393,1.876404494,0.256613757,3.752808989,0.045454545,110.3820225,0.195990807,89,167,3.469258932,886,0.75115979727012,1.86888616427276,0.0337078651685393,9.57211161647276,0.259805070010093,0.652723533906328
887,833,1117.032787,0.647932766,0.113807975,565.9508197,5.772679667,0.820270172,6.350206054,1.085355202,13.38835161,0.66577887,22.30882274,0.4636367,0.645487377,0.141686906,3.057277859,3.75514604,2.679487179,0.244779019,5.358974359,0.05,72.55128205,0.177156177,78,209,2.847468771,887,0.602995044171514,1.88786827797511,0.0512820512820513,4.60179210619438,0.251014501815467,0.911036656179703
888,1560,2138.95082,0.586629257,0.128871835,869.3114754,6.107499275,0.757456764,6.847468074,1.128723419,13.71802975,0.71907544,22.38368094,0.349988117,0.7343126,0.160920723,3.152720092,3.764609184,2.37037037,0.251991311,4.740740741,0.052631579,95.27160494,0.165740741,81,192,3.340039628,888,0.697451725229504,2.73900468441244,0.0864197530864197,6.96727468538703,0.181325652069157,0.996596023729589
889,1125,1256.794521,0.6397594,0.122838563,609.4931507,5.732102112,0.962105988,6.336433565,1.243125762,13.49844397,0.697491576,22.34951611,0.462921427,0.661626015,0.150351741,3.159167635,3.767295253,5.423913043,0.412975671,10.84782609,0.023809524,65.77173913,0.33134257,92,499,2.418950851,889,0.635198067632851,2.9889514131022,0.0434782608695652,19.8983965921206,0.178447473354652,0.936768202558003
890,1273,2078.36,0.627728602,0.149763986,768.96,5.739302772,0.944644213,6.398679782,1.368653433,13.47269675,0.935869662,22.32668692,0.393167935,0.686542764,0.168752025,3.089358787,3.788042183,2.049180328,0.392957746,4.098360656,0.0625,71.52459016,0.181693989,61,125,3.328675087,890,0.765971694590035,3.37036495977931,0.0819672131147541,12.8743743665699,0.166666666666667,0.990018308962298
891,2565,2681.209877,0.658629356,0.148400696,722.5679012,5.588542633,0.989591748,6.177853865,1.402636791,13.40243873,0.988094235,22.36585704,0.520988551,0.636868427,0.156457655,3.125670209,3.7428697,2.183673469,0.150700935,4.367346939,0.043478261,113.9285714,0.181779928,98,214,3.314868805,891,0.845108803755421,2.04837673644433,0.0306122448979592,15.9761535357875,0.167107420326303,0.942797636664572
892,3545,3195.989362,0.627376879,0.154840532,879.1702128,5.817885046,0.993716517,6.490690431,1.432787439,13.64144351,0.958602898,22.40422432,0.473578281,0.687511177,0.165581374,3.118697761,3.729990777,4.972727273,0.308832808,9.945454545,0.025,81.64545455,0.266555463,110,547,2.475371901,892,0.825082702910629,3.17441023775083,0.0454545454545455,20.5609251490396,0.16943305916274,0.958387291394801
893,1708,1677.869048,0.644682173,0.146609494,696.297619,5.702251959,0.978952478,6.317669572,1.355845698,13.51019157,0.857932565,22.3691811,0.402453383,0.653583822,0.150859212,3.108303833,3.775784502,2.568627451,0.202886598,5.137254902,0.041666667,116.5196078,0.176858862,102,262,3.274894271,893,0.724927675988429,2.86367679154267,0.0980392156862745,6.86272018266317,0.166285733066042,0.999101802610038
894,2375,2425.182927,0.650336914,0.128779754,679.7073171,5.746772389,0.87451151,6.33688529,1.213862223,13.47479557,0.784095563,22.3781054,0.373299759,0.647744356,0.150935374,3.108095568,3.748125568,3.963963964,0.247104806,7.927927928,0.025,84.81081081,0.282473382,111,440,2.519113708,894,0.823677572309151,3.03477583690661,0.0540540540540541,16.2619351468917,0.158398930936155,0.988019384030506
895,3741,4241.706667,0.646346609,0.168619542,954.4933333,5.646605037,1.09580158,6.295600238,1.615571037,13.5481566,1.125338094,22.35592494,0.455504815,0.660023093,0.153915849,3.124077664,3.764512252,4.295454545,0.383428571,8.590909091,0.03030303,65.46590909,0.26907001,88,378,2.476497934,895,0.878875968992248,4.37465331839819,0.0568181818181818,23.4552085552067,0.25,0.627167042465071
896,1083,1039.141176,0.658567381,0.124340642,512.2588235,5.571681397,0.894989066,6.119888696,1.176375339,13.41617542,0.725954019,22.36039694,0.375267912,0.624663499,0.150461801,3.182728244,3.773750496,3.069565217,0.26217765,6.139130435,0.029411765,115.1565217,0.235621663,115,353,2.994026465,896,0.662170299891606,2.21108703829554,0.0347826086956522,17.163198587229,0.148273347007297,0.98045851814076
897,1503,1843.895522,0.654984233,0.145470521,665.1044776,5.641798494,1.019244341,6.228100141,1.377203365,13.4369436,0.859805185,22.31320421,0.550849374,0.637518958,0.151403656,3.109489917,3.777184997,2.467391304,0.25521405,4.934782609,0.043478261,107.1956522,0.187529861,92,227,3.319470699,897,0.783642859209118,2.21687564197377,0.0326086956521739,19.6330231360483,0.1196042312574,0.997512768577791
898,1175,1055.758242,0.655289395,0.117263567,538.0549451,5.671160375,0.900162574,6.23127027,1.157869213,13.39648403,0.672806157,22.34894901,0.468856621,0.636150013,0.147847225,3.108315413,3.800240734,5.648148148,0.324344822,11.2962963,0.02173913,71.62037037,0.314987885,108,610,2.317043896,898,0.608991331757291,4.75203773474322,0.0555555555555556,24.6949892424435,0.25,0.627167042465071
899,8324,7515.086957,0.479901599,0.187011537,2040.891304,6.570577979,0.975072957,7.73849558,1.618165818,14.37674517,1.237986307,22.44327458,0.360037499,0.923725495,0.201246614,3.112411105,3.664720273,3.682242991,0.354489164,7.364485981,0.033333333,105.2523364,0.204108623,107,394,2.957987597,899,0.694013931116871,2.52036390393287,0.0280373831775701,29.5553669542998,0.21072017829142,0.610758831181383
900,2153,2311.24359,0.629094598,0.161478742,827.6923077,5.765634724,1.035964541,6.435327526,1.473956946,13.58826214,1.039103307,22.38435519,0.513962397,0.679043373,0.157779428,3.150432374,3.732772915,4.431578947,0.43418049,8.863157895,0.027777778,76.50526316,0.278051512,95,421,2.600110803,900,0.766910308749113,2.28666592070699,0.0210526315789474,39.041965245549,0.25,0.238459009684319
901,3838,3457.456522,0.611487221,0.180792228,1056.48913,5.874812666,1.073336348,6.621395339,1.615643388,13.68574821,1.058078889,22.42937048,0.357191907,0.71572672,0.170670483,3.118880128,3.726928121,2.460176991,0.306445075,4.920353982,0.038461538,144.8495575,0.179282554,113,278,3.554859425,901,0.798051160495648,1.92594988715407,0.0176991150442478,26.3367371120305,0.178723603558295,0.762469826787643
902,2033,1811.011111,0.674189292,0.13425924,583.5222222,5.466397656,0.947110004,6.006707816,1.309821243,13.36877518,0.833229601,22.32854248,0.488341256,0.612464373,0.152143158,3.150956665,3.78642224,1.962264151,0.258976318,3.924528302,0.058823529,149.5377358,0.115004492,106,208,3.812032752,902,0.821775608126294,2.24274863147273,0.0471698113207547,11.8456960001938,0.177957688631913,0.96176844101514
903,4595,4020.5,0.575332389,0.178332415,1224.604167,6.087859768,1.009171659,6.922073811,1.567608461,13.86191899,1.080382424,22.4376969,0.43969549,0.765518652,0.172944443,3.117938576,3.723433342,3.017857143,0.213214004,6.035714286,0.03030303,104.5982143,0.233912484,112,338,2.858896684,903,0.762336779107725,2.0628489487045,0.0267857142857143,20.9188216582489,0.192721411610331,0.764258890683644
904,4276,3596.525253,0.595901807,0.159029498,1063.40404,6.04150469,0.941221641,6.803885381,1.42136059,13.81121549,0.956512522,22.46431941,0.400167249,0.731706731,0.165214278,3.151328725,3.701621104,5.702702703,0.331418919,11.40540541,0.027777778,77.30630631,0.214496314,111,633,2.383897411,904,0.7821614879613,2.74718484838399,0.027027027027027,40.4226943780143,0.21499955750494,0.450258079266434
905,1235,1261.064103,0.668511437,0.130073186,535.7820513,5.507211733,0.964926838,6.044071282,1.284475806,13.35138193,0.737237525,22.27053549,0.457669545,0.614517615,0.143972325,3.182473527,3.771349353,3.12244898,0.303241548,6.244897959,0.047619048,125.5714286,0.141805176,98,306,3.552478134,905,0.719714120466001,2.64077735626583,0.0510204081632653,14.4369111840805,0.146712719756902,0.995327103190971
906,1209,1408.289855,0.671794661,0.139793076,573.2318841,5.51408631,0.928159649,6.051729744,1.28831409,13.352293,0.856559638,22.35905425,0.448927438,0.608754252,0.144422632,3.107912884,3.750805618,1.988636364,0.163551402,3.977272727,0.043478261,100.9204545,0.207157785,88,175,3.282283058,906,0.754220242123466,1.79716308117631,0.0227272727272727,13.7564101537029,0.222516420353005,0.705136149106583
907,1021,1175.457143,0.688094753,0.129222264,471.5,5.301874408,1.025215578,5.79548568,1.331850111,13.28540708,0.758486014,22.29171781,0.636217688,0.586106961,0.150197767,3.130856936,3.781605933,2.188888889,0.217058824,4.377777778,0.045454545,88.1,0.186766542,90,197,2.946666667,907,0.763902492110131,2.22146757066006,0.0333333333333333,17.6798867850213,0.111111111111111,0.999673833931558
908,3499,3069.431579,0.620485623,0.163728852,941.8526316,5.826726248,1.093949162,6.521875177,1.563921594,13.62395065,1.029393585,22.42437393,0.418094984,0.694231953,0.166527464,3.125760687,3.746261065,3.943925234,0.270716292,7.887850467,0.023809524,86.62616822,0.312378769,107,422,2.60983492,908,0.793016963458184,3.76410276821929,0.0560747663551402,21.4985072604578,0.130813872544412,0.997879692865494
909,1625,1337.86,0.637368313,0.129019389,600.67,5.744201689,0.82885619,6.356930611,1.151947244,13.38059218,0.743249831,22.32118501,0.445961962,0.664302442,0.154798551,3.083888314,3.774421548,4.715517241,0.290974405,9.431034483,0.025,85.05172414,0.257121439,116,547,2.457788347,909,0.663039787798407,5.49201715932658,0.0689655172413793,18.7709577608931,0.189454682572922,0.963140136179761
910,4490,3835.78125,0.585785154,0.177679365,1169.354167,6.01033677,1.104245368,6.818633309,1.636357779,13.83310527,1.114737613,22.46724902,0.522758464,0.753616001,0.171058254,3.148731239,3.715642002,4.183486239,0.402275498,8.366972477,0.025641026,104.7889908,0.274379884,109,456,2.913559465,910,0.770384748983471,2.89482617615423,0.055045871559633,15.4135221560196,0.180870589328679,0.956051937395108
911,4254,3660.673469,0.601155249,0.151788205,1002.214286,5.994990086,0.92344409,6.731034007,1.384486589,13.70398433,0.949892724,22.3597487,0.368602415,0.721174316,0.163489817,3.136279761,3.760250696,7.396396396,0.366513177,14.79279279,0.01754386,62.2972973,0.374610975,111,821,2.113464816,911,0.802936928465842,4.20256640958529,0.036036036036036,38.0992650798644,0.25,0.390817362192933
912,1131,1189.378049,0.651875935,0.133660944,566.402439,5.65355449,0.877776117,6.225093278,1.185481249,13.38789327,0.739140069,22.33804657,0.410464593,0.638414211,0.153958645,3.091409523,3.746690408,2.177777778,0.221852099,4.355555556,0.058823529,102.2222222,0.130836454,90,196,3.260493827,912,0.660428332842127,1.95388229416446,0.0222222222222222,20.6997530520915,0.162399601449514,0.909641475311121
913,2769,2917.696203,0.64040358,0.154722189,839.5822785,5.786250719,0.983582056,6.425520047,1.423242445,13.59268148,0.911137988,22.37138241,0.428060785,0.663283944,0.154902196,3.142949299,3.725479323,5.213592233,0.327207869,10.42718447,0.023809524,67.58252427,0.299733486,103,537,2.302573287,913,0.8194469280207,4.76335205937453,0.058252427184466,24.3455571689789,0.22932992343921,0.731124960404271
914,1973,1795.473118,0.624564502,0.142276485,745.3548387,5.843568607,0.966551819,6.496660904,1.331955631,13.65211133,0.777244403,22.43896804,0.435464878,0.682908945,0.158739746,3.190776891,3.738469301,4.666666667,0.286214442,9.333333333,0.021276596,75.93693694,0.333333333,111,518,2.359224089,914,0.698538376186628,2.52494977024849,0.036036036036036,22.3996158124227,0.208873625963889,0.723259252283901
915,962,984.4487179,0.676079663,0.119975934,493.7307692,5.561714336,0.883472071,6.080908186,1.15592981,13.32542224,0.716242345,22.29512637,0.482912262,0.602768387,0.133681627,3.085346187,3.794866644,4.788461538,0.290844571,9.576923077,0.029411765,74.79807692,0.227408514,104,498,2.428809172,915,0.649228370382216,2.97528929241612,0.0384615384615385,30.5810665173412,0.213003626172648,0.59697487119105
916,1282,1092.467391,0.663972296,0.122623176,517.3369565,5.548361366,0.907421819,6.094595466,1.199738416,13.31731573,0.738251115,22.31635241,0.503468866,0.623352386,0.151892655,3.092996051,3.792735471,3.233009709,0.259102456,6.466019417,0.035714286,94.97087379,0.201313535,103,333,2.834385899,916,0.667782439452917,2.7831264073349,0.058252427184466,12.5009895769277,0.117014202433219,0.999979192909388
917,1366,2052.644068,0.629059629,0.161936068,792.559322,5.70059201,1.060926999,6.353104834,1.50882879,13.55336108,1.016347859,22.35038793,0.648538057,0.675172068,0.170030305,3.119072533,3.779143014,1.701492537,0.183760684,3.402985075,0.052631579,72.85074627,0.221166893,67,114,3.159723769,917,0.734905268678569,1.97092184173529,0.0746268656716418,3.76714473590662,0.260009187984854,0.887913657051382
918,2483,2635.376623,0.62640917,0.164190047,846.0649351,5.786649194,1.04154907,6.464385226,1.48407954,13.62824769,0.919247988,22.40603539,0.514724793,0.683743371,0.161221216,3.157068925,3.722132022,2.696969697,0.416153568,5.393939394,0.045454545,121.1313131,0.159245516,99,267,3.436996225,918,0.799814496149574,2.48434340446215,0.0505050505050505,11.6763342164758,0.166666666666667,0.990018308962298
919,1641,1426.663158,0.651222266,0.149247422,644.6315789,5.631880567,1.066188492,6.225052953,1.42840976,13.43913014,0.818501968,22.34863567,0.480302899,0.645975552,0.156071537,3.109552406,3.748521669,4.761061947,0.282834646,9.522123894,0.022222222,83.45132743,0.30783818,113,538,2.468165087,919,0.679231851935739,2.63188822215999,0.0353982300884956,23.6466115806829,0.16675881119429,0.919693684472283
920,1771,1622.967033,0.629660615,0.139115989,689.4945055,5.784725645,0.890990989,6.421558438,1.264812324,13.44652095,0.807898874,22.30675481,0.377274101,0.674392391,0.158903106,3.075443932,3.765177234,4.318584071,0.284282277,8.637168142,0.024390244,91.0619469,0.280025284,113,488,2.602866317,920,0.695372346007206,3.29232431453922,0.0619469026548673,12.0708929206212,0.151298760324991,0.999150401567634
921,1373,1586.547945,0.629520605,0.138381025,691.1643836,5.781154589,0.934547334,6.414507083,1.296150707,13.50853375,0.778789205,22.3864904,0.366041657,0.674219921,0.159456798,3.085670888,3.765521823,4.860465116,0.563844509,9.720930233,0.026315789,90.06976744,0.320930233,86,418,3.083017847,921,0.684098646657295,2.52699573346093,0.0465116279069767,10.5614396815285,0.2,0.970040902662936
922,2232,2405.276316,0.644899387,0.143640727,765.6973684,5.704365581,0.975313846,6.320948051,1.394526228,13.49564843,0.921082576,22.39066517,0.390149796,0.65365642,0.154898273,3.157542919,3.75417978,2.636363636,0.294339623,5.272727273,0.03030303,99.23232323,0.272727273,99,261,2.994592389,922,0.818887802758771,2.15442465230086,0.0303030303030303,21.2233630508201,0.14410277998252,0.964463047251402
923,1412,1183.235294,0.64873943,0.129349788,586.627451,5.73885674,0.881019588,6.318563496,1.177625406,13.49255184,0.679449444,22.43351917,0.407486759,0.644453511,0.154437497,3.122192024,3.76104237,4.070175439,0.247501056,8.140350877,0.023255814,87.51754386,0.299642913,114,464,2.526623576,923,0.601374186173651,2.10236439837825,0.0175438596491228,42.0073809625884,0.209456294570102,0.375034918493679
924,3426,3268.269663,0.648258011,0.153155121,836.0674157,5.703129609,0.979648721,6.324987619,1.438870965,13.55476016,1.002682321,22.37047631,0.515784721,0.653202325,0.157447212,3.136727793,3.774955427,3.12,0.284833539,6.24,0.04,91.33,0.179393939,100,312,2.8166,924,0.849182720373614,2.34586558838147,0.03,26.3358862595133,0.166666666666667,0.863055316066449
925,1774,1939.644737,0.65268296,0.154397032,692.4736842,5.582407629,0.979725677,6.172025821,1.407846564,13.4455195,0.885031964,22.35992111,0.453524325,0.636494091,0.163454839,3.155481088,3.766218733,2.18556701,0.176570458,4.371134021,0.045454545,105.6907216,0.173217354,97,212,3.168880859,925,0.799474656841666,1.86820288915661,0.0309278350515464,10.163579289986,0.168377750321478,0.977145997858544
926,1569,1502.139535,0.642914996,0.13394616,650.3372093,5.704132326,1.006738853,6.307610074,1.332524668,13.48919895,0.752566046,22.37525075,0.394542264,0.656859181,0.157548797,3.118392279,3.751130813,3.798076923,0.295446131,7.596153846,0.028571429,92.63461538,0.256348021,104,395,2.771819527,926,0.700256165122321,2.65985110770147,0.0288461538461538,38.2529522758466,0.199109986529107,0.549945442132824
927,816,964.7142857,0.66465775,0.108533733,481.3428571,5.535145776,0.877934185,6.067977288,1.119998539,13.29110969,0.663489264,22.30837174,0.432494925,0.620598476,0.147347553,3.091333616,3.762832793,2.385542169,0.224489796,4.771084337,0.05,82.10843373,0.173523362,83,198,2.966468283,927,0.659254665721711,2.12919664960792,0.036144578313253,14.1252712864367,0.18305362477044,0.923657052278328
928,1952,1750.914894,0.639060457,0.138587371,694.2659574,5.754321218,0.973587032,6.366970954,1.331728736,13.5495255,0.796326251,22.41512903,0.387754493,0.662068582,0.158278218,3.184379695,3.746454676,3.872727273,0.303536864,7.745454545,0.03030303,101.5181818,0.222518766,110,426,2.836694215,928,0.712686289120716,2.92690737502219,0.0454545454545455,19.1741320305557,0.142799216559385,0.9929563063876
929,1328,1333.7375,0.658248939,0.131031404,586.075,5.588883227,0.943839997,6.151538903,1.269293798,13.4709109,0.763691155,22.37308005,0.463870253,0.62894433,0.157093562,3.203106591,3.759867082,2.66,0.253676471,5.32,0.041666667,102.66,0.178585859,100,266,3.0432,929,0.728539156626507,2.02241576187011,0.06,5.01247354879001,0.270796981425426,0.856889644245801
930,2043,1857.989011,0.644422295,0.147958553,705.6043956,5.724681336,0.960003691,6.344044946,1.344525826,13.48669524,0.872307337,22.3778022,0.379081432,0.657524861,0.153703409,3.103509455,3.727078521,4.926605505,0.280115965,9.853211009,0.020833333,71.18348624,0.34395175,109,537,2.296944702,930,0.753946121686493,2.98818315773097,0.036697247706422,31.2589944087277,0.166666666666667,0.863055316066449
931,3033,3597.633803,0.583344637,0.193749344,1185.690141,5.929032157,1.174542884,6.755217787,1.751097181,13.83270158,1.092668613,22.40667593,0.417772062,0.753350622,0.178378368,3.090272799,3.739915013,1.848837209,0.21875,3.697674419,0.043478261,96.74418605,0.215321477,86,159,3.238236885,931,0.733202217468314,1.85244523309534,0.0232558139534884,14.8119074951623,0.139177509823982,0.990238942785497
932,676,740.2432432,0.70080968,0.10972201,379.8243243,5.261935305,0.966474083,5.723110498,1.202446327,13.15618882,0.737422259,22.29024077,0.533003737,0.572161378,0.139987667,3.063942216,3.782141483,2.148514851,0.216455696,4.297029703,0.037037037,114.7227723,0.217029703,101,217,3.261837075,932,0.654051203936961,1.94097977141634,0.0297029702970297,14.3930223039295,0.187383822627518,0.873978553761833
933,6964,7195.975309,0.481569276,0.185137045,1984.703704,6.560327776,0.989187123,7.712999681,1.622729664,14.43811655,1.110194976,22.53263059,0.32727852,0.917446457,0.206776199,3.160397871,3.661066748,3.435294118,0.377990431,6.870588235,0.032258065,79.27058824,0.27535014,85,292,2.853425606,933,0.655137345001181,2.21407466608945,0.0470588235294118,8.65305974454807,0.288225822555293,0.701214724455921
934,9961,10011.95181,0.456244768,0.192858943,2384.144578,6.641057718,1.053481171,7.909303407,1.739516562,14.55298459,1.323759049,22.50514477,0.438416236,0.964181529,0.215305683,3.147651003,3.637275799,5.045454545,0.4084273,10.09090909,0.020833333,62.14772727,0.424242424,88,444,2.401084711,934,0.690715380894581,3.30274062302336,0.0568181818181818,14.8357725782574,0.166666666666667,0.990018308962298
935,5151,5744.04,0.56827326,0.195534461,1443.466667,6.03660178,1.158031473,6.934721922,1.78714981,13.91257742,1.243249224,22.38236844,0.457925593,0.786922568,0.174558609,3.160879765,3.721262923,3.375,0.322795824,6.75,0.028571429,72.43181818,0.313218391,88,297,2.63481405,935,0.809584634934081,2.26786328401615,0.0227272727272727,37.4082146855622,0.1875,0.588490274048677
936,2384,3195.616667,0.656812992,0.179666457,867.3166667,5.436434093,1.213613146,6.058592063,1.736689027,13.47521406,1.150222681,22.42292152,0.579307054,0.640813952,0.160937696,3.156497106,3.721220174,1.506493506,0.182648402,3.012987013,0.052631579,99.5974026,0.197197539,77,116,3.573958509,936,0.861217641418984,1.95897731555054,0.038961038961039,8.71411861665154,0.179649271588949,0.977587235422697
937,7511,6715.148936,0.510868324,0.200827326,1819.159574,6.309221197,1.176860154,7.381313365,1.843571791,14.19601898,1.279095633,22.40305453,0.409614088,0.870953084,0.198630345,3.112391829,3.675741814,3.722772277,0.347883102,7.445544554,0.029411765,89.66336634,0.255544554,101,376,2.765611215,937,0.699881757580631,2.53129972624199,0.0396039603960396,19.5048630814399,0.204799228713508,0.795670693691545
938,3074,2814.808989,0.632638105,0.15270063,810.9325843,5.786963933,1.014448967,6.442547529,1.425035004,13.59443145,0.862363194,22.32617616,0.510023709,0.675612903,0.154258115,3.193993728,3.784259283,3.54954955,0.237087741,7.099099099,0.03125,90.91891892,0.217280917,111,394,2.62916971,938,0.806051334353223,2.36398769862371,0.036036036036036,20.5806252473995,0.162364250106048,0.933892682064555
939,1762,1691.715909,0.632209369,0.149415344,712.5909091,5.73516793,0.989825418,6.375102415,1.377333285,13.55037341,0.828252294,22.42697497,0.459766552,0.673155386,0.159254689,3.180320629,3.726263058,4.449541284,0.304485555,8.899082569,0.023255814,86.64220183,0.306489976,109,485,2.580590859,939,0.717835237272075,4.05261482819344,0.073394495412844,13.1079077376771,0.150437025657902,0.999229317941953
940,1663,1475.133333,0.642388568,0.135492897,650.1,5.716273587,0.974842619,6.322721124,1.31262263,13.50074392,0.795198051,22.3331208,0.449320447,0.655171216,0.151878416,3.178873445,3.76719278,3.45045045,0.188645103,6.900900901,0.034482759,97.87387387,0.191809992,111,383,2.754484214,940,0.69271315813709,3.47087298332975,0.0720720720720721,13.9837111895852,0.197744069548195,0.947156134194258
941,1756,4011.222222,0.614693799,0.173699322,1041.194444,5.794817257,1.014636498,6.519857418,1.579237848,13.60005408,1.13502862,22.36446366,0.401477423,0.702253965,0.162158301,3.145982827,3.737374778,2.019230769,0.295902883,4.038461538,0.0625,48.82692308,0.214932127,52,105,2.858727811,941,0.858769931662871,2.69294790655947,0.0769230769230769,8.82924666135883,0.164488116877086,0.996885235702204
